Wavelength(nm),Baseline,Boro125,Boro25,Boro5,Malico125,Malico25,Malico5,Tarta125,Tarta25,Tarta5
310.5,0.126959214,0.876153165,0.919620044,0.271292043,0.66394338,1.073939399,0.970142071,1.143340473,1.082395508,1.920927043
311,0.127010232,0.870335942,0.918289703,0.271210661,0.662105832,1.072159083,0.969898616,1.140303603,1.079341827,1.918976428
311.5,0.126822502,0.865424706,0.915968912,0.271464398,0.661284953,1.070385455,0.96989234,1.137569178,1.075252521,1.910118991
312,0.126767672,0.860387926,0.914342182,0.271511427,0.659424233,1.068451397,0.969552879,1.13434824,1.072613868,1.906392971
312.5,0.12682347,0.855303286,0.912755158,0.271527182,0.657574249,1.06635744,0.968867142,1.131514314,1.069910538,1.900490884
313,0.12688185,0.850326799,0.911098486,0.271552726,0.656165738,1.064109265,0.968244951,1.12883406,1.066584812,1.891158483
313.5,0.12678205,0.845621958,0.909669807,0.27152664,0.655074358,1.061728153,0.968360424,1.125301947,1.062930604,1.882213916
314,0.126703852,0.840115261,0.907824261,0.27157366,0.653310022,1.05946422,0.968262081,1.122867827,1.060528509,1.879648068
314.5,0.126821411,0.835768462,0.906393347,0.271318194,0.651654791,1.057093821,0.967411718,1.120226745,1.057142651,1.876926864
315,0.1268412,0.831191023,0.904776201,0.27126152,0.650129199,1.055299115,0.96689449,1.117557025,1.054179601,1.870637502
315.5,0.126760411,0.826321169,0.902850051,0.271369065,0.648681007,1.053946748,0.966506787,1.114838289,1.051676406,1.86346543
316,0.126723665,0.821834874,0.900853569,0.271336623,0.647257778,1.052392826,0.96543218,1.112033621,1.04887425,1.860342378
316.5,0.126643728,0.818246608,0.900043603,0.271314281,0.646362706,1.04961654,0.964259177,1.110222872,1.044857836,1.850818541
317,0.126599774,0.813630984,0.898982082,0.271311691,0.644698257,1.047192071,0.963264691,1.106922399,1.04215523,1.841676502
317.5,0.126617774,0.809275224,0.89725922,0.271339933,0.643198998,1.044580346,0.962785626,1.103685467,1.03963563,1.836205687
318,0.126588199,0.805364721,0.895189151,0.271462657,0.641708946,1.042059624,0.962110832,1.100984345,1.036782217,1.835297764
318.5,0.126409351,0.801638626,0.893439737,0.27170263,0.63987005,1.040091891,0.96046881,1.098799595,1.033431257,1.837055286
319,0.126420994,0.797785559,0.893065145,0.271656738,0.638940689,1.038177687,0.959650137,1.096651459,1.03025874,1.827308283
319.5,0.126453699,0.794657471,0.891268222,0.27158921,0.637622104,1.035155226,0.958675618,1.094274881,1.026924866,1.822747734
320,0.126415064,0.791786809,0.889965181,0.27172567,0.636309908,1.032868395,0.957557178,1.091498194,1.024699724,1.81550037
320.5,0.126327305,0.788661353,0.888563684,0.271754181,0.634944033,1.030959662,0.956249452,1.088723717,1.022403672,1.808693298
321,0.126233786,0.78508579,0.886373827,0.271447547,0.633474031,1.028741383,0.954866378,1.086395216,1.018850434,1.806413658
321.5,0.126119531,0.782431249,0.885454166,0.271670487,0.632471847,1.026858035,0.954329704,1.084407212,1.016002647,1.803307791
322,0.125981814,0.779837761,0.883873502,0.271688196,0.631543426,1.024974688,0.953016998,1.082418584,1.013909368,1.800002061
322.5,0.125935846,0.777043133,0.882727679,0.271703061,0.630021225,1.022772654,0.951685859,1.080653795,1.011470252,1.792820109
323,0.125943084,0.774509942,0.881561699,0.271761552,0.628495022,1.020591187,0.950065359,1.078886404,1.008624732,1.786047984
323.5,0.125942868,0.772313068,0.879897713,0.271819855,0.627468667,1.018690763,0.948143159,1.07687196,1.005512321,1.78207002
324,0.125899679,0.768867834,0.878063084,0.271632101,0.626448422,1.016701901,0.947314115,1.074555263,1.002241063,1.772462487
324.5,0.125854507,0.766838633,0.87726361,0.27158396,0.624787707,1.014915909,0.946133605,1.071525422,1.000304087,1.768874836
325,0.125773679,0.765118176,0.875962186,0.27166224,0.62377527,1.012428671,0.944329197,1.069415881,0.99863775,1.765870772
325.5,0.12573183,0.763443692,0.874604904,0.271722591,0.622745753,1.010444068,0.942429182,1.067979116,0.996355468,1.765251628
326,0.125725011,0.761750808,0.873597502,0.271703306,0.621313841,1.009189121,0.940819198,1.066403867,0.993397825,1.765583407
326.5,0.125544966,0.760207672,0.872748423,0.271760254,0.620226033,1.006172262,0.939360267,1.063115525,0.991468438,1.756291315
327,0.125462898,0.758115628,0.871037555,0.271679361,0.618753333,1.005352737,0.937931065,1.062163912,0.988407046,1.752686364
327.5,0.12540477,0.756382464,0.869853937,0.271711975,0.618218696,1.00199377,0.936469604,1.060453345,0.986826289,1.749377929
328,0.125315927,0.754708951,0.868615601,0.271760018,0.617508181,0.999309458,0.935134322,1.058462079,0.984943468,1.746150471
328.5,0.125223672,0.753034431,0.867207239,0.27176824,0.616182497,0.998542841,0.933918746,1.056577715,0.98195923,1.741708096
329,0.125280918,0.751804756,0.866453122,0.271786141,0.615108205,0.997042449,0.932540459,1.054654515,0.979062514,1.73249399
329.5,0.125121652,0.750612173,0.865822853,0.272022049,0.613951855,0.993812099,0.931357665,1.05405973,0.978426361,1.729356336
330,0.125057503,0.749031292,0.864794168,0.272102905,0.613257705,0.992096876,0.929614131,1.051671857,0.976407122,1.726443001
330.5,0.124988331,0.747646685,0.863848019,0.272021616,0.612381047,0.990687004,0.927694519,1.049917146,0.974256452,1.723458213
331,0.124910514,0.746563345,0.862834291,0.271955093,0.611127751,0.989127089,0.925575825,1.049018251,0.972476668,1.7202484
331.5,0.124938737,0.74532646,0.860896591,0.272254976,0.609848803,0.987952411,0.92276938,1.046612819,0.970569299,1.716655148
332,0.124938737,0.744439844,0.859870249,0.271860888,0.609212083,0.986777732,0.922293719,1.045726616,0.968777432,1.713315983
332.5,0.124916122,0.743191708,0.859621954,0.271748758,0.608285178,0.984000251,0.920397647,1.044907414,0.966778759,1.709932883
333,0.124771189,0.741988596,0.859165452,0.271789254,0.607432554,0.981288096,0.918872685,1.043347592,0.964598778,1.703203193
333.5,0.124617422,0.740823601,0.858043767,0.271946015,0.606891408,0.979337423,0.917646375,1.04144591,0.962576689,1.697434766
334,0.124645114,0.739493345,0.856427695,0.272179985,0.606602435,0.977853768,0.915643158,1.040180363,0.960992953,1.698613841
334.5,0.124673612,0.738381423,0.855266553,0.272094919,0.605680576,0.975753134,0.913850485,1.038973012,0.958837234,1.694532894
335,0.124559068,0.738336668,0.855171901,0.272197844,0.604995415,0.973436368,0.912099665,1.037587015,0.956513951,1.6919258
335.5,0.124497591,0.737231108,0.854569851,0.271880717,0.604505897,0.972488164,0.910528749,1.036606522,0.956388749,1.688701021
336,0.124364959,0.736042642,0.853765915,0.271840881,0.603731419,0.971105531,0.909066293,1.035790393,0.955550986,1.685156599
336.5,0.124213167,0.735205374,0.85295002,0.272096845,0.602766058,0.969273552,0.907526859,1.034529209,0.953651717,1.683412175
337,0.124254829,0.734330815,0.85201213,0.271993354,0.602118509,0.96854906,0.905662177,1.032504789,0.952839298,1.685316792
337.5,0.124445111,0.733645049,0.851086581,0.271740104,0.601021192,0.966742346,0.903210618,1.032998327,0.951078596,1.681550014
338,0.124316893,0.732731973,0.849996803,0.271763273,0.600663118,0.965052431,0.90206603,1.02787505,0.949347283,1.678592255
338.5,0.124237881,0.732025942,0.848986596,0.27183291,0.600082513,0.962847893,0.900743375,1.02804287,0.949097156,1.675831742
339,0.124087961,0.731546046,0.848241538,0.271781575,0.599678753,0.961928494,0.899343624,1.029371341,0.948241506,1.672886313
339.5,0.123913116,0.731037809,0.847888333,0.271748093,0.599503981,0.961638841,0.898242738,1.029155011,0.946461236,1.671244217
340,0.123997364,0.730107261,0.847864182,0.272092994,0.598990069,0.958578312,0.89753926,1.029515732,0.945949042,1.673446082
340.5,0.123956397,0.729180081,0.846664517,0.271765223,0.598567336,0.956772007,0.894434241,1.028162715,0.944202572,1.670352547
341,0.123737235,0.728955764,0.846270877,0.271872864,0.598140763,0.955125968,0.893311914,1.026534255,0.942437714,1.667237737
341.5,0.123802925,0.72839464,0.845757862,0.271805163,0.59761138,0.954388028,0.891425732,1.026497584,0.941660882,1.667872658
342,0.123851807,0.727669744,0.844845881,0.271746045,0.597370732,0.953992411,0.889982549,1.025977419,0.941256633,1.665645814
342.5,0.123661462,0.727104124,0.843985181,0.271869916,0.597163729,0.952986881,0.889309506,1.024484999,0.940906836,1.658560481
343,0.123451431,0.726734959,0.844288359,0.272004361,0.595776821,0.950595482,0.887098763,1.025219572,0.941232073,1.65560976
343.5,0.123578186,0.726341744,0.843538172,0.271691197,0.596198183,0.949375284,0.886542844,1.025012566,0.938364766,1.663582748
344,0.123501167,0.725955747,0.842867904,0.271494272,0.596145175,0.949035628,0.885248439,1.024644634,0.93881524,1.656576444
344.5,0.123361398,0.724744605,0.84243841,0.271541461,0.595530475,0.948784353,0.884101641,1.024334559,0.939079438,1.65472851
345,0.12324812,0.72380859,0.842144219,0.271586486,0.594921756,0.947888571,0.882742218,1.023496028,0.9382362,1.6578062
345.5,0.123192837,0.724092536,0.841844381,0.271453945,0.594747375,0.946166911,0.880901073,1.021966273,0.936737104,1.660052595
346,0.123072859,0.723596478,0.841510086,0.271757733,0.594143819,0.945837938,0.880628411,1.022920101,0.937899086,1.656710262
346.5,0.123100062,0.722942457,0.840753079,0.271694745,0.594222047,0.945401775,0.879298853,1.021155168,0.937568816,1.658470574
347,0.123034087,0.722618884,0.840396729,0.271622,0.594222554,0.944570235,0.878863375,1.021112211,0.936588777,1.661695068
347.5,0.122930551,0.722510854,0.840080923,0.27163828,0.594091629,0.943497366,0.878562092,1.022341114,0.935857712,1.662915562
348,0.122952689,0.72223922,0.839069133,0.271732938,0.593990689,0.942582264,0.876739571,1.022592507,0.936253517,1.659049313
348.5,0.12308207,0.721010607,0.838791194,0.271353261,0.593231,0.943330516,0.875834586,1.021688203,0.935428839,1.661634336
349,0.122925505,0.720394899,0.838352403,0.271428478,0.593815903,0.942854596,0.874515031,1.020971261,0.935993504,1.659400194
349.5,0.12270163,0.720276076,0.838308368,0.271592394,0.593892197,0.942369649,0.873668911,1.021310032,0.936315708,1.659285821
350,0.122575836,0.720245849,0.838693427,0.271671697,0.593151401,0.941769598,0.873341337,1.02169091,0.935936872,1.662500524
350.5,0.122708158,0.719528731,0.839082566,0.271619805,0.592585017,0.939752228,0.87283466,1.019167308,0.935328243,1.665444157
351,0.122616263,0.719805549,0.837541228,0.271739728,0.592345927,0.940509019,0.871430288,1.019944279,0.934885192,1.662030099
351.5,0.122573611,0.718825473,0.836297954,0.271643513,0.592137962,0.940454154,0.870663185,1.019776554,0.935387199,1.663147391
352,0.122534793,0.717995074,0.835832131,0.27147359,0.591955668,0.939958946,0.869717705,1.019150178,0.936313396,1.666348534
352.5,0.122465411,0.718021267,0.836198966,0.271413993,0.591866896,0.939624066,0.868537011,1.018769087,0.93698403,1.669727102
353,0.122362455,0.718080176,0.83670323,0.271774584,0.592119937,0.940518398,0.868900846,1.019770759,0.936222668,1.672935848
353.5,0.122332127,0.717634704,0.836035006,0.271631352,0.591496003,0.939993735,0.868668433,1.017785981,0.935742213,1.67661035
354,0.122229241,0.717290617,0.834843643,0.271672935,0.590933923,0.938397527,0.867681241,1.017805627,0.935195728,1.67552695
354.5,0.122143447,0.716872404,0.834104335,0.271783262,0.590535072,0.937007802,0.866693384,1.018400055,0.935278881,1.674577503
355,0.122144193,0.716207113,0.834367824,0.271765219,0.590355278,0.936936628,0.866459434,1.017847307,0.936280634,1.678246439
355.5,0.122033083,0.715640702,0.833748207,0.27152462,0.590854222,0.937910366,0.867193632,1.017284992,0.935675005,1.682141567
356,0.122100906,0.714989572,0.833901762,0.271528579,0.590630323,0.937613274,0.86588278,1.017900814,0.935226994,1.685972756
356.5,0.122152036,0.714800304,0.834251226,0.271478988,0.590320588,0.937939021,0.864878922,1.017916091,0.935658257,1.68513022
357,0.122126519,0.71495826,0.834317049,0.271398595,0.589961183,0.938373317,0.864800588,1.017858762,0.936116001,1.683489529
357.5,0.122015472,0.715074355,0.833677141,0.271423045,0.589415294,0.937705666,0.865613782,1.01877449,0.935291809,1.687495304
358,0.121986998,0.714249027,0.833062145,0.271799998,0.588752807,0.937288903,0.865267863,1.016423391,0.934586798,1.691815701
358.5,0.121751473,0.713320936,0.832849917,0.271825077,0.588920566,0.937248393,0.865330204,1.015873551,0.93457055,1.689903176
359,0.12176735,0.714175948,0.834283933,0.272042716,0.58983775,0.940471838,0.866839255,1.018903721,0.937611509,1.705364859
359.5,0.121967635,0.715716817,0.836264647,0.272438101,0.590724274,0.944696114,0.869156538,1.022945413,0.941446005,1.729688268
360,0.121838935,0.714142353,0.835509183,0.272535894,0.590040663,0.942902071,0.870107104,1.021247301,0.939479032,1.726033071
360.5,0.123454898,0.749898376,0.879586725,0.279503907,0.604927209,0.988040823,0.916650876,1.067881892,0.959972332,2.069397469
361,0.12365053,0.756632345,0.889223786,0.280863272,0.607642199,0.999194803,0.931848204,1.07531571,0.961558012,2.124081922
361.5,0.123578213,0.753387312,0.884630074,0.280007447,0.605997797,0.995604664,0.929347194,1.06615331,0.959449902,2.079969069
362,0.123705162,0.750013133,0.878826882,0.27919403,0.604048475,0.989821914,0.922061523,1.056484773,0.957721291,2.042437176
362.5,0.123720996,0.745330734,0.874610578,0.278995527,0.601387543,0.984849538,0.918318498,1.051959188,0.949781884,2.010114499
363,0.123242302,0.743712476,0.873291827,0.279008308,0.601000515,0.985176647,0.915671531,1.052140491,0.950882171,1.983574577
363.5,0.122873962,0.740345746,0.869825562,0.278567776,0.599271967,0.977884719,0.910491293,1.049084937,0.948405667,1.932267761
364,0.122940041,0.737767675,0.865683165,0.278081776,0.597830846,0.97437436,0.906621403,1.045105456,0.945722191,1.898337975
364.5,0.122987198,0.735547518,0.862973193,0.27779242,0.596902056,0.973348012,0.904431989,1.038558579,0.941977707,1.881659693
365,0.12256993,0.732542734,0.862379316,0.277654521,0.595871749,0.969459841,0.902870826,1.028741832,0.936201887,1.861248114
365.5,0.122728087,0.729900324,0.85700499,0.276620313,0.592906059,0.962607052,0.90110028,1.026268201,0.934588532,1.800557144
366,0.122643791,0.727670457,0.854441092,0.276465698,0.591799019,0.963049182,0.897247976,1.023963488,0.933081097,1.805776115
366.5,0.122649599,0.725484668,0.85064253,0.27630096,0.589978945,0.962066534,0.895153753,1.019878921,0.931658964,1.803784218
367,0.12253772,0.723016042,0.84736706,0.276155951,0.588257188,0.960035848,0.893274372,1.015140723,0.930639996,1.787006261
367.5,0.122186979,0.720338252,0.845115259,0.276195768,0.587239334,0.957600454,0.890546238,1.010206776,0.929424553,1.761235848
368,0.12179382,0.718257501,0.840351033,0.276576967,0.586154585,0.95324725,0.888417596,1.003319574,0.925623455,1.738108912
368.5,0.121939058,0.71710222,0.83921157,0.276089846,0.58506715,0.952718926,0.885926663,1.000018504,0.925637998,1.732748293
369,0.121657216,0.716781645,0.837493583,0.275794554,0.583806155,0.949887785,0.884313355,0.999220775,0.921514244,1.706568257
369.5,0.121677354,0.71481411,0.834204411,0.275359758,0.58253473,0.948209347,0.881516756,0.996285629,0.91940849,1.68909909
370,0.121918296,0.711371534,0.831041393,0.274874129,0.581114711,0.946754044,0.878247449,0.991701604,0.918882201,1.686716228
370.5,0.12165321,0.70890372,0.831159001,0.274747816,0.579312869,0.941705847,0.877278787,0.98992709,0.914516039,1.68401247
371,0.121402961,0.709123098,0.828106744,0.274440003,0.579315221,0.944711828,0.876368291,0.988076516,0.915685841,1.670088429
371.5,0.121272891,0.708314094,0.826357259,0.274833553,0.57762828,0.940822787,0.875396802,0.984203203,0.912463733,1.656838063
372,0.121207995,0.705915234,0.825014312,0.274601091,0.576391997,0.938975415,0.873427433,0.981541519,0.909969116,1.644724877
372.5,0.121061815,0.703139808,0.822742742,0.27416191,0.57583412,0.938671121,0.871602666,0.979385519,0.908678572,1.637353008
373,0.120784087,0.701481747,0.819289863,0.274231924,0.575323415,0.937195541,0.87094683,0.976711512,0.907559919,1.634467309
373.5,0.120878892,0.700722223,0.819677857,0.273939665,0.573719838,0.937847813,0.86861224,0.977664277,0.906809795,1.614704991
374,0.120763167,0.699185443,0.817869609,0.273637858,0.572560644,0.934578532,0.867964121,0.973147266,0.90409842,1.621730019
374.5,0.120743117,0.69723108,0.816023709,0.273233845,0.571603602,0.931177297,0.865669851,0.969990761,0.902687567,1.619235837
375,0.120614843,0.695476792,0.81462396,0.273243328,0.570771165,0.929082959,0.863575251,0.967996229,0.900635198,1.607446244
375.5,0.120359792,0.694085014,0.813350124,0.273635196,0.569933108,0.927970166,0.862811639,0.965823706,0.897679508,1.595185239
376,0.120409189,0.692341497,0.810894693,0.273278525,0.56884119,0.925019062,0.861916097,0.961943098,0.897800293,1.596729297
376.5,0.120407562,0.691866968,0.808782274,0.273068419,0.566977202,0.92300206,0.86126901,0.960300903,0.894570408,1.582984266
377,0.1201841,0.690655223,0.807213871,0.273202953,0.566389681,0.921150913,0.859913579,0.957986656,0.892836749,1.575700381
377.5,0.119972379,0.689647604,0.805864623,0.273219224,0.565865666,0.919484244,0.859168369,0.955593782,0.891809705,1.570967794
378,0.11989492,0.688706122,0.804135268,0.272889676,0.564886957,0.918576031,0.858275304,0.953205545,0.890565025,1.56644238
378.5,0.119943687,0.686878463,0.801545788,0.27228169,0.563609952,0.91906494,0.855356272,0.950428564,0.888434281,1.561729081
379,0.11981839,0.684497285,0.801290593,0.272386232,0.562336556,0.917419106,0.855601509,0.946857472,0.887362393,1.557598652
379.5,0.119662569,0.684112789,0.799899436,0.272581666,0.561798482,0.91472289,0.853660015,0.944890954,0.885415299,1.548965306
380,0.119480315,0.683012939,0.798846552,0.272425981,0.560995343,0.912936336,0.852925949,0.943332534,0.884483306,1.543354432
380.5,0.11938326,0.681246691,0.797410906,0.272100235,0.559757767,0.91196714,0.852844602,0.941856125,0.883195145,1.54034203
381,0.119418592,0.679778092,0.794998802,0.271915478,0.558380973,0.91099115,0.851874008,0.940457375,0.880262503,1.536609139
381.5,0.119235366,0.679268742,0.7945723,0.271797518,0.557794541,0.909267185,0.850155442,0.93923203,0.879280533,1.528777183
382,0.119101113,0.67747288,0.792764681,0.272027668,0.556782265,0.908319089,0.850649283,0.935852888,0.876611708,1.526013369
382.5,0.119001588,0.675934327,0.790628684,0.271941159,0.555900322,0.906974407,0.849971698,0.934103292,0.875657914,1.52055069
